Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
1515628800.0,2018-01-11,LTCUSD,248.99,254,215.01,226.5,28602.9,6616023.02
1515542400.0,2018-01-10,LTCUSD,244.12,248.99,228.21,248.99,19343.8,4638417.52
1515456000.0,2018-01-09,LTCUSD,253.46,258.5,236.8,244.12,21200.31,5281499.68
1515369600.0,2018-01-08,LTCUSD,270,273.6,223.19,253.46,34226.17,8662593.52
1515283200.0,2018-01-07,LTCUSD,278.1,289,264.47,270,21457.75,5961813.55
1515196800.0,2018-01-06,LTCUSD,243.5,306.86,240.86,278.1,48702.68,13695512.03
1515110400.0,2018-01-05,LTCUSD,237.3,251.95,233.74,243.5,32959.82,8032807.37
1515024000.0,2018-01-04,LTCUSD,244.89,245.75,222.85,237.3,37331.8,8722071.43
1514937600.0,2018-01-03,LTCUSD,249.95,255.99,239.48,244.89,28621.32,7066270.53
1514851200.0,2018-01-02,LTCUSD,223.68,259.75,220.1,249.95,37299.16,9137082.26
1514764800.0,2018-01-01,LTCUSD,225.8,231.85,215.19,223.68,12056.78,2695575.66
1514678400.0,2017-12-31,LTCUSD,207.49,233.25,203.96,225.8,28114.72,6189808.44
1514592000.0,2017-12-30,LTCUSD,240.08,241,192,207.49,43082.29,9304747.67
1514505600.0,2017-12-29,LTCUSD,246.5,257.55,235,240.08,25899.84,6360793.42
1514419200.0,2017-12-28,LTCUSD,262.55,265.93,223,246.5,28443.19,6860407.23
1514332800.0,2017-12-27,LTCUSD,277,285,251,262.55,22658.16,6117289.3
1514246400.0,2017-12-26,LTCUSD,262.52,282.35,259.06,277,20066.18,5509465.53
1514160000.0,2017-12-25,LTCUSD,263,278,252,262.52,17645.8,4691319.02
1514073600.0,2017-12-24,LTCUSD,266,270,225.01,263,35426.96,8794019.48
1513987200.0,2017-12-23,LTCUSD,251.6,292.9,242,266,42965.28,11775291.2
1513900800.0,2017-12-22,LTCUSD,299.88,304.33,181,251.6,118524.59,28411312.8
1513814400.0,2017-12-21,LTCUSD,304,327.8,273.25,299.88,50203.29,15033539.44
1513728000.0,2017-12-20,LTCUSD,341,342,293,304,65745.03,20656595.43
1513641600.0,2017-12-19,LTCUSD,355,370,320.01,341,58425.42,20137115.89
1513555200.0,2017-12-18,LTCUSD,313.48,365,294,355,44344.71,14314079.39
1513468800.0,2017-12-17,LTCUSD,295.29,330,295.29,313.48,39961.41,12605479.94
1513382400.0,2017-12-16,LTCUSD,295.4,307.5,284.65,295.29,25831.37,7639909.92
1513296000.0,2017-12-15,LTCUSD,274.89,314.1,245,295.4,77293.0,21924925.82
1513209600.0,2017-12-14,LTCUSD,292,299.7,252.51,274.89,74860.63,20731590.22
1513123200.0,2017-12-13,LTCUSD,291,329,269,292,100070.3,29224740.89
1513036800.0,2017-12-12,LTCUSD,208.75,330.7,202.53,291,219908.04,59150252.4
1512950400.0,2017-12-11,LTCUSD,144.6,226,143.75,208.75,170248.17,31595930.54
1512864000.0,2017-12-10,LTCUSD,149,153.85,122.39,144.6,99134.68,13802382.57
1512777600.0,2017-12-09,LTCUSD,120,159.6,119.5,149,177088.68,25101382.22
1512691200.0,2017-12-08,LTCUSD,93.52,129.33,86.53,120,130632.57,14462080.2
1512604800.0,2017-12-07,LTCUSD,96,98,85.69,93.52,70544.15,6457581.06
1512518400.0,2017-12-06,LTCUSD,100,102.45,92,96,57840.48,5694944.25
1512432000.0,2017-12-05,LTCUSD,103.19,103.94,99.1,100,24076.51,2435736.28
1512345600.0,2017-12-04,LTCUSD,100,103.25,94,103.19,43138.16,4259866.63
1512259200.0,2017-12-03,LTCUSD,99,106.2,95.51,100,60730.12,6139067.3
1512172800.0,2017-12-02,LTCUSD,97.5,103,96.49,99,58398.25,5815859.01
1512086400.0,2017-12-01,LTCUSD,85.79,99.57,80.78,97.5,82575.12,7464709.9
1512000000.0,2017-11-30,LTCUSD,83.5,91.39,75.1,85.79,89554.46,7423646.67
1511913600.0,2017-11-29,LTCUSD,94.2,103.88,75,83.5,194508.93,17898635.52
1511827200.0,2017-11-28,LTCUSD,90.06,94.69,88.68,94.2,53882.01,4947294.0
1511740800.0,2017-11-27,LTCUSD,85.3,91.41,84.31,90.06,76750.93,6795600.8
1511654400.0,2017-11-26,LTCUSD,87.3,88.25,82,85.3,44932.04,3817425.06
1511568000.0,2017-11-25,LTCUSD,77.55,88.78,76.83,87.3,74343.52,6106417.86
1511481600.0,2017-11-24,LTCUSD,72.5,77.55,72.06,77.55,44268.64,3299711.36
1511395200.0,2017-11-23,LTCUSD,71.82,76.5,70.42,72.5,53846.29,3977464.14
1511308800.0,2017-11-22,LTCUSD,69.52,72,69.52,71.82,34462.29,2443792.8
1511222400.0,2017-11-21,LTCUSD,72.5,73.03,68,69.52,68474.84,4802768.29
1511136000.0,2017-11-20,LTCUSD,71.53,73.4,70.67,72.5,36647.18,2640286.88
1511049600.0,2017-11-19,LTCUSD,69.65,73.26,68,71.53,53455.59,3766736.12
1510963200.0,2017-11-18,LTCUSD,67.2,69.8,65.08,69.65,38925.06,2609633.09
1510876800.0,2017-11-17,LTCUSD,71,71.99,64.5,67.2,81788.89,5578185.6
1510790400.0,2017-11-16,LTCUSD,62.81,75,62.25,71,101274.46,6852529.08
1510704000.0,2017-11-15,LTCUSD,62.08,64.92,60.27,62.81,49184.68,3088485.36
1510617600.0,2017-11-14,LTCUSD,60.68,63.25,59.55,62.08,38539.26,2367211.68
1510531200.0,2017-11-13,LTCUSD,58.4,61.75,58,60.68,48813.36,2919284.16
1510444800.0,2017-11-12,LTCUSD,62,62,56.12,58.4,103968.52,6121283.15
1510358400.0,2017-11-11,LTCUSD,58.5,63.5,57.98,62,66831.87,4072564.26
1510272000.0,2017-11-10,LTCUSD,63.65,65.4,55.72,58.5,77514.56,4683943.57
1510185600.0,2017-11-09,LTCUSD,61.49,66.56,60.86,63.65,58030.92,3685668.03
1510099200.0,2017-11-08,LTCUSD,60.41,62.8,57.94,61.49,73938.7,4507600.12
1510012800.0,2017-11-07,LTCUSD,54.5,63.5,54.29,60.41,75935.59,4526527.66
1509926400.0,2017-11-06,LTCUSD,54.7,55.8,53.5,54.5,21103.98,1157988.84
1509840000.0,2017-11-05,LTCUSD,54.54,55.27,54,54.7,6698.31,366405.49
1509753600.0,2017-11-04,LTCUSD,55.79,56.25,53.96,54.54,13296.18,732272.57
1509667200.0,2017-11-03,LTCUSD,53.7,56.22,53.24,55.79,38395.01,2100631.69
1509580800.0,2017-11-02,LTCUSD,52.67,54.71,48.5,53.7,44365.04,2298982.47
1509494400.0,2017-11-01,LTCUSD,55.5,55.67,52.67,52.67,24541.3,1342238.43
1509408000.0,2017-10-31,LTCUSD,56,56.9,55.5,55.5,15996.64,898660.11
1509321600.0,2017-10-30,LTCUSD,56.62,58.71,55.1,56,30881.32,1748861.51
1509235200.0,2017-10-29,LTCUSD,54.2,57.52,53.8,56.62,18295.38,1025499.99
1509148800.0,2017-10-28,LTCUSD,54.8,55.7,53.89,54.2,5663.89,308025.71
1509062400.0,2017-10-27,LTCUSD,55.5,56.2,54.6,54.8,8229.13,455634.21
1508976000.0,2017-10-26,LTCUSD,56.24,56.82,54.95,55.5,13779.8,768926.8
1508889600.0,2017-10-25,LTCUSD,55.4,56.24,53,56.24,14461.48,790994.34
1508803200.0,2017-10-24,LTCUSD,54.69,58.83,51.88,55.4,45289.17,2559376.06
1508716800.0,2017-10-23,LTCUSD,56.57,57,51.68,54.69,44466.46,2403284.16
1508630400.0,2017-10-22,LTCUSD,58,58.68,55.58,56.57,13198.48,750301.27
1508544000.0,2017-10-21,LTCUSD,60.15,60.33,56.2,58,26548.67,1546163.18
1508457600.0,2017-10-20,LTCUSD,59.88,62,57.82,60.15,32863.74,1980891.02
1508371200.0,2017-10-19,LTCUSD,60.6,61.48,58.02,59.88,26783.65,1607027.35
1508284800.0,2017-10-18,LTCUSD,59.4,62.16,52.88,60.6,59607.89,3398443.15
1508198400.0,2017-10-17,LTCUSD,64.85,65,58.34,59.4,45540.97,2775749.9
1508112000.0,2017-10-16,LTCUSD,66.2,66.7,62.48,64.85,37061.15,2379525.12
1508025600.0,2017-10-15,LTCUSD,64.15,70,61.59,65.3,107151.26,7013311.66
1507939200.0,2017-10-14,LTCUSD,59.32,67,58.36,64.15,53563.81,3372459.61
1507852800.0,2017-10-13,LTCUSD,59.62,60.92,54.33,59.32,79894.07,4673668.85
1507766400.0,2017-10-12,LTCUSD,50.6,60,50.6,59.62,103052.1,5744122.54
1507680000.0,2017-10-11,LTCUSD,50.55,51.2,50.2,50.6,7309.65,370272.36
1507593600.0,2017-10-10,LTCUSD,49.6,51.7,49.6,50.55,14225.58,721848.28
1507507200.0,2017-10-09,LTCUSD,53.25,53.6,48,49.6,31837.29,1603123.16
1507420800.0,2017-10-08,LTCUSD,52.7,54.9,52.15,53.25,21381.61,1143917.34
1507334400.0,2017-10-07,LTCUSD,52.25,53,51.6,52.7,5711.15,297950.55
1507248000.0,2017-10-06,LTCUSD,51.7,52.86,51.36,52.25,10747.96,560248.67
1507161600.0,2017-10-05,LTCUSD,51.3,51.93,50.01,51.7,11757.1,600059.55
1507075200.0,2017-10-04,LTCUSD,52.13,53,50.24,51.3,10059.98,519769.62
1506988800.0,2017-10-03,LTCUSD,53.18,53.7,51,52.13,11535.78,598742.99
1506902400.0,2017-10-02,LTCUSD,54.92,55.15,52.5,53.18,14767.99,800880.64
1506816000.0,2017-10-01,LTCUSD,55.49,55.85,53.5,54.92,15625.96,852547.24
1506729600.0,2017-09-30,LTCUSD,52.9,56,52.89,55.49,23519.64,1296844.37
1506643200.0,2017-09-29,LTCUSD,55,55,49.25,52.9,46459.23,2422509.14
1506556800.0,2017-09-28,LTCUSD,57.1,57.5,53.4,55,37082.78,2059772.41
1506470400.0,2017-09-27,LTCUSD,52.45,57.57,52.03,57.1,51465.58,2813767.24
1506384000.0,2017-09-26,LTCUSD,52.2,54.75,50.88,52.45,40408.97,2125903.59
1506297600.0,2017-09-25,LTCUSD,47.71,53,47.38,52.2,37958.13,1935100.36
1506211200.0,2017-09-24,LTCUSD,49.25,49.7,47.1,47.71,27751.73,1332971.48
1506124800.0,2017-09-23,LTCUSD,47.75,49.92,46.2,49.25,33260.21,1616054.6
1506038400.0,2017-09-22,LTCUSD,46.4,48.9,44.4,47.75,50083.81,2329733.29
1505952000.0,2017-09-21,LTCUSD,51.67,52.52,45,46.4,70127.91,3397139.03
1505865600.0,2017-09-20,LTCUSD,52.7,54.5,50.78,51.67,30094.71,1591158.51
1505779200.0,2017-09-19,LTCUSD,56.3,56.5,50.87,52.7,52852.71,2831578.63
1505692800.0,2017-09-18,LTCUSD,50.6,57.34,50.6,56.3,82702.89,4543708.0
1505606400.0,2017-09-17,LTCUSD,52,52.89,47.12,50.6,52190.64,2642204.63
1505520000.0,2017-09-16,LTCUSD,51.89,57,48.5,52,97910.27,5142892.41
1505433600.0,2017-09-15,LTCUSD,44.79,57,33.01,51.89,323331.5,15159602.9
1505347200.0,2017-09-14,LTCUSD,61.41,62.74,44.32,44.79,138140.52,7105248.71
1505260800.0,2017-09-13,LTCUSD,65.67,66.33,57.75,61.41,76731.03,4701139.75
1505174400.0,2017-09-12,LTCUSD,68.2,72.08,63.8,65.67,44989.42,3078134.05
1505088000.0,2017-09-11,LTCUSD,67.15,71.64,65.33,68.2,32854.68,2248140.76
1505001600.0,2017-09-10,LTCUSD,70.99,71.11,62.25,67.15,55004.49,3637782.69
1504915200.0,2017-09-09,LTCUSD,73.44,73.5,68.65,70.99,29162.72,2068178.46
1504828800.0,2017-09-08,LTCUSD,80.02,82.01,63.01,73.44,80810.94,5864464.38
1504742400.0,2017-09-07,LTCUSD,81.66,83.2,76.19,80.02,31940.2,2543356.1
1504656000.0,2017-09-06,LTCUSD,72.89,82.09,72.53,81.66,52208.29,4029775.09
1504569600.0,2017-09-05,LTCUSD,66.4,74.24,60.39,72.89,68841.3,4662251.32
1504483200.0,2017-09-04,LTCUSD,79.5,79.5,59.77,66.4,80955.89,5519372.3
1504396800.0,2017-09-03,LTCUSD,78.2,84,73,79.5,42829.53,3375927.93
1504310400.0,2017-09-02,LTCUSD,87.15,93.89,69.9,78.2,94091.59,7320073.38
1504224000.0,2017-09-01,LTCUSD,72.54,89.89,70.93,87.15,68720.99,5584756.52
1504137600.0,2017-08-31,LTCUSD,65.8,74.46,64.69,72.54,29972.6,2067006.71
1504051200.0,2017-08-30,LTCUSD,63.7,65.99,61.5,65.8,13134.73,827542.24
1503964800.0,2017-08-29,LTCUSD,61.6,64.12,60.77,63.7,17009.85,1060529.46
1503878400.0,2017-08-28,LTCUSD,60.9,64.99,58.3,61.6,27805.92,1717466.61
1503792000.0,2017-08-27,LTCUSD,51.7,64.49,51.21,60.9,57876.26,3405740.73
1503705600.0,2017-08-26,LTCUSD,51.1,52.28,50,51.7,13082.33,666329.09
1503619200.0,2017-08-25,LTCUSD,49.31,52.3,49.1,51.1,20314.34,1030938.29
1503532800.0,2017-08-24,LTCUSD,55.1,55.4,49.3,49.31,42518.91,2195436.59
1503446400.0,2017-08-23,LTCUSD,46.47,66.5,45.85,55.1,70602.5,3822511.42
1503360000.0,2017-08-22,LTCUSD,47.51,48,44.29,46.47,25733.14,1177758.28
1503273600.0,2017-08-21,LTCUSD,45.4,49,45.1,47.51,22327.21,1047905.17
1503187200.0,2017-08-20,LTCUSD,45,47.49,43.82,45.4,18230.04,833000.3
1503100800.0,2017-08-19,LTCUSD,46.5,46.5,42.12,45,16624.77,739558.09
1503014400.0,2017-08-18,LTCUSD,43.6,48,42.54,46.5,31686.93,1444134.8
1502928000.0,2017-08-17,LTCUSD,43.83,44.8,43,43.5,8856.76,388772.56
1502841600.0,2017-08-16,LTCUSD,43.1,45,41.8,43.83,12134.53,527201.44
1502755200.0,2017-08-15,LTCUSD,45.49,45.49,40.1,43.1,19316.56,820095.66
1502668800.0,2017-08-14,LTCUSD,45.2,46.21,44.55,45.49,7106.02,322975.77
1502582400.0,2017-08-13,LTCUSD,45.9,47.27,43.6,45.2,17268.17,788330.52
1502496000.0,2017-08-12,LTCUSD,46.5,47.98,45.75,45.9,10466.79,488278.45
1502409600.0,2017-08-11,LTCUSD,46.75,47.76,46.1,46.5,11966.21,560189.38
1502323200.0,2017-08-10,LTCUSD,47.5,48.5,46.75,46.75,8876.68,423672.77
1502236800.0,2017-08-09,LTCUSD,49.17,50,46.5,47.5,18062.42,874784.89
1502150400.0,2017-08-08,LTCUSD,45.66,49.9,45.38,49.17,18661.13,874568.1
1502064000.0,2017-08-07,LTCUSD,45.5,46.88,45,45.66,12701.52,580875.81
1501977600.0,2017-08-06,LTCUSD,46,46.8,44.9,45.5,9119.52,417509.08
1501891200.0,2017-08-05,LTCUSD,43.2,47.1,42.9,46,27317.85,1243773.9
1501804800.0,2017-08-04,LTCUSD,42.47,43.5,42.11,43.2,8940.22,383334.91
1501718400.0,2017-08-03,LTCUSD,42.02,43.2,41.2,42.47,8557.43,362132.07
1501632000.0,2017-08-02,LTCUSD,43.22,43.3,41.2,42.02,16281.95,688900.04
1501545600.0,2017-08-01,LTCUSD,42.41,44.4,39.6,43.22,33774.44,1427702.4
1501459200.0,2017-07-31,LTCUSD,40.27,43.41,38.2,42.41,16220.59,668164.08
1501372800.0,2017-07-30,LTCUSD,41.35,42.12,39.51,40.27,5954.26,242751.88
1501286400.0,2017-07-29,LTCUSD,40.23,41.7,38.33,41.35,8960.05,354748.52
1501200000.0,2017-07-28,LTCUSD,41.57,42.3,39.84,40.23,10303.45,421350.03
1501113600.0,2017-07-27,LTCUSD,41.8,42.5,40.63,41.57,5837.07,243593.26
1501027200.0,2017-07-26,LTCUSD,42.1,43,40.08,41.8,6728.3,279091.35
1500940800.0,2017-07-25,LTCUSD,45,45.7,39.68,42.1,14543.48,607871.83
1500854400.0,2017-07-24,LTCUSD,44.95,45.76,43.81,45,4438.24,199657.52
1500768000.0,2017-07-23,LTCUSD,47,47.49,43.7,44.95,10211.18,464323.91
1500681600.0,2017-07-22,LTCUSD,45.96,47.7,44.6,47,7101.14,328702.47
1500595200.0,2017-07-21,LTCUSD,44.32,48.06,43.88,45.96,11882.57,543192.34
1500508800.0,2017-07-20,LTCUSD,39,46.55,39,44.32,17957.48,789055.0
1500422400.0,2017-07-19,LTCUSD,43,44.11,38.84,39,11269.2,469563.63
1500336000.0,2017-07-18,LTCUSD,42.15,47,40.4,43,18946.65,823025.95
1500249600.0,2017-07-17,LTCUSD,39.64,48.31,38.75,42.15,20224.98,851557.77
1500163200.0,2017-07-16,LTCUSD,38.5,42.62,35.1,39.64,15701.8,613754.01
1500076800.0,2017-07-15,LTCUSD,42.04,42.04,37.19,38.5,2967.23,117176.14
